1 SECOND,Axis 0,Axis 1,Axis 2
6.534000000000021,18.31,-23.38,335.84
6.5670000000000215,17.95,-24.66,336.72
6.600000000000022,19.07,-25.03,335.13
6.633000000000022,20.71,-24.75,338.7
6.666000000000023,19.13,-23.98,339.34
6.699000000000023,16.88,-25.38,336.47
6.732000000000023,16.63,-25.55,338.56
6.765000000000024,17.57,-27.06,338.68
6.798000000000024,17.69,-26.77,337.66
6.831000000000024,17.5,-27.66,335.54
6.864000000000025,18.75,-26.37,335.94
6.897000000000025,19.65,-26.82,334.29
6.9300000000000255,18.91,-27.7,334.21
6.963000000000026,16.72,-27.79,332.21
6.996000000000026,16.8,-27.01,334.09
7.029000000000027,17.96,-28.67,336.29
7.062000000000027,16.31,-29.32,333.99
7.095000000000027,16.78,-28.12,335.66
7.161000000000028,18.5,-30.31,337.69
7.194000000000028,17.53,-31.33,336.39
