1 SECOND,Axis 0,Axis 1,Axis 2
7.590000000000033,125.0,1048.0,88.0
7.623000000000033,117.0,1071.0,84.0
7.6560000000000334,123.0,1068.0,78.0
7.689000000000034,119.0,1075.0,76.0
7.722000000000034,120.0,1075.0,76.0
7.755000000000034,117.0,1078.0,77.0
7.788000000000035,111.0,1081.0,83.0
7.821000000000035,89.0,1082.0,106.0
7.854000000000036,23.0,1106.0,118.0
7.920000000000036,-100.0,1105.0,68.0
7.953000000000037,135.0,1087.0,6.0
7.986000000000037,150.0,982.0,54.0
8.019000000000037,142.0,953.0,59.0
8.052000000000037,117.0,907.0,58.0
8.085000000000036,66.0,859.0,39.0
8.118000000000036,7.0,842.0,24.0
8.151000000000035,-27.0,842.0,-8.0
8.184000000000035,-61.0,855.0,-32.0
8.217000000000034,-96.0,878.0,-39.0
8.250000000000034,-115.0,896.0,-42.0
8.283000000000033,-118.0,904.0,-51.0
8.316000000000033,-123.0,917.0,-61.0
8.349000000000032,-131.0,921.0,-49.0
8.382000000000032,-123.0,919.0,-64.0
8.415000000000031,-117.0,929.0,-84.0
8.44800000000003,-122.0,948.0,-90.0
8.48100000000003,-129.0,950.0,-82.0
8.51400000000003,-128.0,950.0,-83.0
8.547000000000029,-102.0,954.0,-115.0
8.580000000000028,-79.0,987.0,-139.0
8.613000000000028,-85.0,1005.0,-136.0
8.646000000000027,-51.0,991.0,-152.0
8.679000000000027,-74.0,933.0,-126.0
8.712000000000026,-85.0,948.0,-125.0
8.745000000000026,-86.0,975.0,-133.0
8.778000000000025,-97.0,966.0,-123.0
8.811000000000025,-135.0,943.0,-65.0
8.844000000000024,-144.0,959.0,-57.0
8.877000000000024,-153.0,954.0,16.0
8.910000000000023,-152.0,984.0,49.0
8.943000000000023,-146.0,987.0,64.0
8.976000000000022,-152.0,1043.0,29.0
9.009000000000022,-60.0,1097.0,113.0
9.04200000000002,130.0,1079.0,50.0
9.07500000000002,149.0,1050.0,32.0
9.10800000000002,158.0,1029.0,2.0
9.14100000000002,155.0,1040.0,-1.0
9.17400000000002,154.0,1045.0,-1.0
9.20700000000002,157.0,1030.0,-13.0
9.240000000000018,157.0,1030.0,-10.0
9.273000000000016,159.0,1013.0,-18.0
9.306000000000015,158.0,1014.0,-24.0
9.339000000000016,156.0,1018.0,-30.0
9.372000000000016,152.0,1024.0,-44.0
9.405000000000015,149.0,994.0,-59.0
9.438000000000017,148.0,992.0,-61.0
9.471000000000014,136.0,995.0,-85.0
9.537000000000011,140.0,996.0,-77.0
9.570000000000013,138.0,1006.0,-82.0
9.603000000000012,129.0,997.0,-95.0
9.636000000000012,120.0,1007.0,-106.0
9.669000000000011,123.0,1014.0,-102.0
9.70200000000001,122.0,1006.0,-104.0
9.73500000000001,94.0,1000.0,-130.0
9.76800000000001,89.0,999.0,-133.0
9.801000000000007,84.0,999.0,-136.0
9.834000000000009,101.0,997.0,-125.0
9.867000000000008,105.0,1007.0,-121.0
9.900000000000007,65.0,992.0,-146.0
9.933000000000009,72.0,1025.0,-141.0
9.966000000000006,88.0,1004.0,-134.0
9.999000000000006,94.0,1006.0,-130.0
10.032000000000004,111.0,1023.0,-114.0
10.065000000000005,102.0,1020.0,-122.0
10.098000000000004,106.0,1016.0,-119.0
10.131000000000004,92.0,998.0,-131.0
10.164000000000003,93.0,997.0,-131.0
10.197000000000005,103.0,1012.0,-123.0
10.230000000000002,102.0,1028.0,-121.0
10.263000000000002,103.0,1046.0,-114.0
10.296,113.0,1015.0,-113.0
10.329,119.0,1006.0,107.0
10.362,132.0,1053.0,74.0
10.395,52.0,1102.0,113.0
10.428,-94.0,915.0,98.0
10.461,-154.0,1003.0,45.0
10.493999999999998,-24.0,1145.0,-64.0
10.526999999999996,12.0,1077.0,-140.0
10.559999999999995,62.0,1019.0,-147.0
10.592999999999996,99.0,1001.0,-126.0
10.625999999999996,94.0,1002.0,-130.0
10.658999999999995,91.0,948.0,-121.0
10.691999999999997,121.0,958.0,-96.0
10.724999999999994,122.0,959.0,-96.0
10.757999999999994,89.0,870.0,-29.0
10.823999999999993,107.0,882.0,-14.0
